Date,AAPL,MSFT,NVDA,AMZN,META,GOOGL
2024-04-26,167.7731170654297,400.17779541015625,87.6855239868164,179.6199951171875,440.3050537109375,170.54049682617188
2024-04-29,171.9352264404297,396.16925048828125,87.70751190185547,180.9600067138672,429.7068786621094,164.7880096435547
2024-04-30,168.7938232421875,383.4446105957031,86.35327911376953,175.0,427.2734069824219,161.44566345214844
2024-05-01,167.7731170654297,388.9698181152344,82.99414825439453,179.0,436.232666015625,162.5167999267578
2024-05-02,171.469482421875,391.8259582519531,85.76859283447266,184.72000122070312,438.7058410644531,165.254150390625
2024-05-03,181.72613525390625,400.5126647949219,88.7389144897461,186.2100067138672,448.9166564941406,165.86911010742188
2024-05-06,180.0712127685547,407.2886657714844,92.08802032470703,188.6999969482422,462.5443115234375,166.72201538085938
2024-05-07,180.75497436523438,403.152099609375,90.5029296875,188.75999450683594,465.0870361328125,169.84622192382812
2024-05-08,181.09193420410156,404.333984375,90.36102294921875,188.0,469.4176940917969,167.99156188964844
2024-05-09,182.90542602539062,406.08709716796875,88.69694519042969,189.5,472.21868896484375,168.56678771972656
2024-05-10,181.64515686035156,408.47052001953125,89.82730102539062,187.47999572753906,472.99346923828125,167.26751708984375
2024-05-13,184.85035705566406,407.4659423828125,90.3480224609375,186.57000732421875,464.85858154296875,167.75352478027344
2024-05-14,185.9915313720703,410.26300048828125,91.30448150634766,187.07000732421875,468.6727600097656,168.94369506835938
2024-05-15,188.2639617919922,417.4360046386719,94.57662963867188,185.99000549316406,478.2975158691406,171.0959014892578
2024-05-16,188.38304138183594,415.3739318847656,94.30577850341797,183.6300048828125,470.04345703125,172.752197265625
2024-05-17,188.41281127929688,414.6042785644531,92.42684173583984,184.6999969482422,468.7323913574219,174.61679077148438
2024-05-20,189.57382202148438,419.6658630371094,94.72654724121094,183.5399932861328,465.68304443359375,175.46975708007812
2024-05-21,190.873779296875,423.3164978027344,95.33219909667969,183.14999389648438,461.5013122558594,176.39212036132812
2024-05-22,189.4348907470703,424.7767333984375,94.89643859863281,183.1300048828125,464.6300964355469,174.93417358398438
2024-05-23,185.4457550048828,421.3036804199219,103.74046325683594,181.0500030517578,462.6435852050781,172.12738037109375
2024-05-24,188.52195739746094,424.4216003417969,106.40895080566406,180.75,474.9998779296875,173.55555725097656
2024-05-28,188.53189086914062,424.5794372558594,113.83675384521484,182.14999389648438,476.6884460449219,174.95401000976562
2024-05-29,188.82957458496094,423.44476318359375,114.7602310180664,182.02000427246094,471.165771484375,174.4580841064453
2024-05-30,189.8218994140625,409.1382141113281,110.43768310546875,179.32000732421875,463.9050598144531,170.69918823242188
2024-05-31,190.7745361328125,409.59210205078125,109.57115936279297,176.44000244140625,463.6865234375,171.08596801757812
2024-06-03,192.54087829589844,408.0035705566406,114.93512725830078,178.33999633789062,474.2747497558594,171.75045776367188
2024-06-04,192.85842895507812,410.5195007324219,116.37133026123047,179.33999633789062,473.778076171875,172.3654022216797
2024-06-05,194.36676025390625,418.3536071777344,122.3709487915039,181.27999877929688,491.7264099121094,173.9721221923828
2024-06-06,192.9874267578125,418.85675048828125,120.92975616455078,185.0,490.4352111816406,175.28131103515625
2024-06-07,195.3789520263672,418.1957702636719,120.81981658935547,184.3000030517578,489.6405944824219,173.02992248535156
2024-06-10,191.63787841796875,422.1620788574219,121.7213134765625,187.05999755859375,499.2157287597656,173.77462768554688
2024-06-11,205.56016540527344,426.9079284667969,120.85173797607422,187.22999572753906,504.05291748046875,175.3732452392578
2024-06-12,211.43475341796875,435.1761779785156,125.13965606689453,186.88999938964844,505.41363525390625,176.5349884033203
2024-06-13,212.5957794189453,435.6892395019531,129.5475311279297,183.8300018310547,500.7055969238281,173.9235382080078
2024-06-14,210.85922241210938,436.666015625,131.8164520263672,183.66000366210938,501.2623596191406,175.5420379638672
2024-06-17,215.00714111328125,442.388671875,130.9168701171875,184.05999755859375,503.7181701660156,175.98887634277344
2024-06-18,212.64540100097656,440.38568115234375,135.51466369628906,182.80999755859375,496.61920166015625,173.8540496826172
2024-06-20,208.07077026367188,439.7542724609375,130.71697998046875,186.10000610351562,498.8165283203125,175.0554962158203
2024-06-21,205.89759826660156,443.7798767089844,126.50900268554688,189.0800018310547,491.9363098144531,178.36199951171875
2024-06-24,206.5426025390625,441.697998046875,118.05307006835938,185.57000732421875,496.0425109863281,177.9548797607422
2024-06-25,207.46548461914062,444.9342346191406,126.02922821044922,186.33999633789062,507.6653747558594,182.73094177246094
2024-06-26,211.61337280273438,446.12811279296875,126.3390884399414,193.61000061035156,510.1708984375,182.58200073242188
2024-06-27,212.4568634033203,446.808837890625,123.93024444580078,197.85000610351562,516.5738525390625,184.10121154785156
2024-06-28,209.00355529785156,440.9876403808594,123.48046112060547,193.25,501.322021484375,180.86419677734375
2024-07-01,215.08651733398438,450.63714599609375,124.24010467529297,197.1999969482422,501.77935791015625,181.69830322265625
2024-07-02,218.5795135498047,453.153076171875,122.61088562011719,200.0,506.57171630859375,183.93238830566406
2024-07-03,219.8496856689453,454.6231994628906,128.21817016601562,197.58999633789062,507.0290222167969,184.50831604003906
2024-07-05,224.60293579101562,461.3226623535156,125.76936340332031,200.0,536.806884765625,189.2545623779297
2024-07-08,226.0715789794922,460.02020263671875,128.13821411132812,199.2899932861328,526.27783203125,187.69564819335938
2024-07-09,226.92495727539062,453.40960693359375,131.3166961669922,199.33999633789062,526.953857421875,187.64598083496094
2024-07-10,231.1919708251953,460.0301513671875,134.84500122070312,199.7899932861328,531.616943359375,189.83045959472656
2024-07-11,225.823486328125,448.63421630859375,127.33860778808594,195.0500030517578,509.7532653808594,184.26007080078125
2024-07-12,228.7706756591797,447.4995422363281,129.177734375,194.49000549316406,496.0027160644531,183.7635955810547
2024-07-15,232.60105895996094,447.9040832519531,128.37808227539062,192.72000122070312,493.30828857421875,185.21328735351562
2024-07-16,233.0178680419922,443.5232849121094,126.29910278320312,193.02000427246094,486.9750061035156,182.6217041015625
2024-07-17,227.12342834472656,437.60333251953125,117.93313598632812,187.92999267578125,459.334716796875,179.74220275878906
2024-07-18,222.45950317382812,434.495361328125,121.03164672851562,183.75,473.1150817871094,176.43569946289062
2024-07-19,222.58848571777344,431.2788391113281,117.8731689453125,183.1300048828125,474.0497131347656,176.40591430664062
2024-07-22,222.24119567871094,437.03106689453125,123.48046112060547,182.5500030517578,484.59869384765625,180.38758850097656
2024-07-23,223.28311157226562,438.9156188964844,122.53091430664062,186.41000366210938,485.8813171386719,180.50672912597656
2024-07-24,216.86277770996094,423.1783752441406,114.19493865966797,180.8300018310547,458.618896484375,171.4114227294922
2024-07-25,215.8208465576172,412.81842041015625,112.22589111328125,179.85000610351562,450.8040771484375,166.0991668701172
2024-07-26,216.28724670410156,419.5967712402344,113.0055160522461,182.5,463.0234069824219,165.82113647460938
2024-07-29,216.5651092529297,421.037353515625,111.53620147705078,183.1999969482422,463.0333251953125,168.3332977294922
2024-07-30,217.12078857421875,417.2781677246094,103.68000793457031,181.7100067138672,460.52783203125,169.08792114257812
2024-07-31,220.37562561035156,412.76910400390625,116.96359252929688,186.97999572753906,472.1009521484375,170.32908630371094
2024-08-01,216.68414306640625,411.5456237792969,109.15736389160156,184.07000732421875,494.8792419433594,169.5546112060547
2024-08-02,218.17263793945312,403.0406494140625,107.21829986572266,167.89999389648438,485.3344421386719,165.48355102539062
2024-08-05,207.6639404296875,389.8785705566406,100.4015884399414,161.02000427246094,472.99578857421875,158.12586975097656
2024-08-06,205.63958740234375,394.27911376953125,104.19977569580078,161.92999267578125,491.250244140625,157.17263793945312
2024-08-07,208.209716796875,393.1148376464844,98.86233520507812,162.77000427246094,486.1099853515625,157.8180389404297
2024-08-08,211.67294311523438,397.3180236816406,104.91940307617188,165.8000030517578,506.7008972167969,160.88626098632812
2024-08-09,214.5804443359375,400.60357666015625,104.69952392578125,166.94000244140625,514.7941284179688,162.51466369628906
2024-08-12,216.11038208007812,401.3830261230469,108.96746063232422,166.8000030517578,512.984619140625,161.14439392089844
2024-08-13,219.82598876953125,408.48699951171875,116.08403015136719,170.22999572753906,525.5022583007812,163.00119018554688
2024-08-14,220.27304077148438,411.2989807128906,118.0230941772461,170.10000610351562,523.7325439453125,159.2379608154297
2024-08-15,223.2534637451172,416.162109375,122.8008041381836,177.58999633789062,534.2417602539062,160.16139221191406
2024-08-16,224.5747833251953,413.6317138671875,124.51995849609375,177.05999755859375,524.388671875,161.80966186523438
2024-08-19,224.41583251953125,416.6563415527344,129.93734741210938,178.22000122070312,526.2379760742188,165.49346923828125
2024-08-20,225.03176879882812,419.88848876953125,127.18868255615234,178.8800048828125,523.70263671875,165.9998779296875
2024-08-21,224.92250061035156,419.23614501953125,128.4380645751953,180.11000061035156,532.0841674804688,164.67929077148438
2024-08-22,223.064697265625,410.74542236328125,123.68036651611328,176.1300048828125,528.8726806640625,162.6437530517578
2024-08-23,225.35960388183594,411.9710998535156,129.30764770507812,177.0399932861328,524.9652709960938,164.4508819580078
2024-08-26,225.69741821289062,408.7092590332031,126.39906311035156,175.5,518.1249389648438,164.98707580566406
2024-08-27,226.5418701171875,409.05523681640625,128.23817443847656,173.1199951171875,516.116455078125,163.51751708984375
